id,required_skills,candidate_skills,degree,years_experience,overlap,fit,probability,missing_skills
FIT0628,"AWS, Django, Git, Kubernetes, Node.js, Spark","Azure, CI/CD, Docker, Flask, Kubernetes, Power BI, React",Masters,5.1,1.0,1.0,0.463,"AWS, Django, Git, Node.js, Spark"
FIT0629,"AWS, Docker, Hadoop, Linux, TensorFlow, TypeScript","AWS, Airflow, CI/CD, Django, Docker, Git, Linux, REST",Masters,4.1,3.0,0.0,0.633,"Hadoop, TensorFlow, TypeScript"
FIT0630,"AWS, Azure, Docker, Excel, Power BI, React, Tableau, TensorFlow","Airflow, NumPy, React, Scikit-learn, Tableau, TypeScript",PhD,3.8,2.0,0.0,0.524,"AWS, Azure, Docker, Excel, Power BI, TensorFlow"
FIT0631,"Airflow, CI/CD, Django, PyTorch, Spark, Tableau","GraphQL, Java, NumPy, Pandas, PyTorch, Python, REST, SQL, TensorFlow, TypeScript",PhD,6.0,1.0,0.0,0.49,"Airflow, CI/CD, Django, Spark, Tableau"
FIT0632,"CI/CD, Docker, ETL, Excel, GCP, Node.js, PyTorch, Spark","AWS, Airflow, Django, Excel, Flask, Git, GraphQL, Hadoop, Linux, SQL",Masters,0.6,1.0,1.0,0.328,"CI/CD, Docker, ETL, GCP, Node.js, PyTorch, Spark"
FIT0633,"Git, GraphQL, Power BI, PyTorch, TensorFlow","Airflow, GCP, GraphQL, Hadoop, Power BI, REST, React, SQL",Bachelors,6.3,2.0,0.0,0.539,"Git, PyTorch, TensorFlow"
FIT0634,"GraphQL, Java, Kubernetes, Scikit-learn, Spark","AWS, Airflow, Django, GraphQL, R, React, Scikit-learn",Masters,2.7,2.0,1.0,0.491,"Java, Kubernetes, Spark"
FIT0635,"Azure, Django, Flask, Python, TensorFlow, TypeScript","ETL, Flask, Git, Hadoop, Java, Linux, PyTorch, Scikit-learn, TypeScript",Bachelors,1.3,2.0,,0.389,"Azure, Django, Python, TensorFlow"
FIT0636,"Azure, CI/CD, Django, ETL, Python, TypeScript","Airflow, Excel, Java, Node.js, NumPy, PyTorch, SQL",Masters,2.8,0.0,0.0,0.294,"Azure, CI/CD, Django, ETL, Python, TypeScript"
FIT0637,"Excel, Flask, Java, Kubernetes, Node.js, REST, SQL, Scikit-learn","Excel, GCP, Linux, NumPy, Spark",Bachelors,3.6,1.0,0.0,0.358,"Flask, Java, Kubernetes, Node.js, REST, SQL, Scikit-learn"
FIT0638,"Airflow, ETL, GCP, JavaScript, Linux, Tableau","GCP, Power BI, PyTorch, Scikit-learn, Spark",Bachelors,2.9,1.0,1.0,0.337,"Airflow, ETL, JavaScript, Linux, Tableau"
FIT0639,"Docker, Excel, GraphQL, Pandas, Spark","Airflow, CI/CD, Flask, Linux, R, React, TypeScript",PhD,4.8,0.0,0.0,0.354,"Docker, Excel, GraphQL, Pandas, Spark"
FIT0640,"Azure, ETL, Node.js, NumPy, R","Airflow, GraphQL, JavaScript, Node.js, REST, Tableau",Bachelors,4.0,1.0,1.0,0.37,"Azure, ETL, NumPy, R"
FIT0641,"CI/CD, Hadoop, Node.js, Power BI, TensorFlow","AWS, Git, Hadoop, Pandas, R, TypeScript",Bachelors,5.1,1.0,1.0,0.403,"CI/CD, Node.js, Power BI, TensorFlow"
FIT0642,"Airflow, GraphQL, NumPy, Power BI, Scikit-learn, Spark, TensorFlow","Azure, ETL, Excel, GCP, JavaScript, NumPy, Pandas, Power BI, R, React",Masters,3.8,2.0,1.0,0.524,"Airflow, GraphQL, Scikit-learn, Spark, TensorFlow"
FIT0643,"Azure, Docker, Flask, GCP, Node.js, Python, Scikit-learn","CI/CD, Django, PyTorch, R, React",Bachelors,4.1,0.0,1.0,0.273,"Azure, Docker, Flask, GCP, Node.js, Python, Scikit-learn"
FIT0644,"AWS, Excel, Git, GraphQL, Hadoop, Node.js, Tableau, TensorFlow","Excel, Flask, Git, GraphQL, JavaScript, Linux, Pandas, TypeScript",Masters,5.6,3.0,0.0,0.678,"AWS, Hadoop, Node.js, Tableau, TensorFlow"
FIT0645,"Azure, GraphQL, Linux, Pandas, PyTorch, Spark","Azure, Django, Docker, Excel, Hadoop, Linux, NumPy, PyTorch, Tableau, TypeScript",Bachelors,3.5,3.0,0.0,0.555,"GraphQL, Pandas, Spark"
FIT0646,"AWS, ETL, Flask, Hadoop, REST, Scikit-learn","Azure, GCP, Git, Hadoop, NumPy, Pandas, Power BI, Scikit-learn",Bachelors,2.8,2.0,0.0,0.434,"AWS, ETL, Flask, REST"
FIT0647,"Git, Pandas, React, SQL, Tableau, TensorFlow","GCP, Git, JavaScript, NumPy, Pandas",No Degree,6.3,2.0,0.0,0.539,"React, SQL, Tableau, TensorFlow"
FIT0648,"Azure, GCP, JavaScript, Pandas, Power BI, TensorFlow","Airflow, GCP, GraphQL, Hadoop, JavaScript, Node.js, NumPy, Power BI, PyTorch, TensorFlow",Bachelors,1.5,4.0,1.0,0.595,"Azure, Pandas"
FIT0649,"Airflow, Django, Docker, ETL, Hadoop, Java, Spark, TypeScript","GCP, Git, GraphQL, SQL",Bachelors,2.1,0.0,0.0,0.213,"Airflow, Django, Docker, ETL, Hadoop, Java, Spark, TypeScript"
FIT0650,"AWS, Flask, GCP, Hadoop, NumPy, Pandas, SQL, Tableau","Django, Java, NumPy, Power BI, SQL, Scikit-learn, Tableau",Bachelors,2.3,3.0,1.0,0.519,"AWS, Flask, GCP, Hadoop, Pandas"
FIT0651,"Azure, CI/CD, Excel, Git, JavaScript, REST, Spark","AWS, CI/CD, ETL, GCP, Hadoop, Kubernetes, PyTorch, REST",Bachelors,5.6,2.0,1.0,0.518,"Azure, Excel, Git, JavaScript, Spark"
FIT0652,"Excel, GCP, Git, JavaScript, Linux","CI/CD, Django, Docker, ETL, REST, Spark, TypeScript",Bachelors,6.3,0.0,0.0,0.339,"Excel, GCP, Git, JavaScript, Linux"
FIT0653,"Airflow, Django, JavaScript, React, Spark","Django, Spark, Tableau, TensorFlow",Bachelors,4.9,2.0,1.0,0.497,"Airflow, JavaScript, React"
FIT0654,"CI/CD, Django, Hadoop, Kubernetes, React, SQL","GCP, Git, Kubernetes, NumPy, Pandas, PyTorch, R, REST",Bachelors,4.2,1.0,0.0,0.376,"CI/CD, Django, Hadoop, React, SQL"
FIT0655,"CI/CD, Flask, Kubernetes, PyTorch, React, SQL, Tableau","CI/CD, Django, Docker, ETL, GCP, Hadoop, Kubernetes, Pandas, Power BI, React",Bachelors,0.7,3.0,0.0,0.471,"Flask, PyTorch, SQL, Tableau"
FIT0656,"Django, ETL, GCP, Linux, Pandas, TypeScript","CI/CD, Hadoop, Java, JavaScript, Linux, PyTorch, React",Bachelors,1.2,1.0,0.0,0.286,"Django, ETL, GCP, Pandas, TypeScript"
FIT0657,"Azure, CI/CD, ETL, Excel, Java, Pandas, R, React","Git, Python, R, Spark, TensorFlow, TypeScript",PhD,6.6,1.0,1.0,0.508,"Azure, CI/CD, ETL, Excel, Java, Pandas, React"
FIT0658,"Excel, Flask, Python, Spark, Tableau, TypeScript","AWS, Flask, GCP, Git, Hadoop, Kubernetes, NumPy, Power BI, Spark, TensorFlow",Masters,1.2,2.0,0.0,0.446,"Excel, Python, Tableau, TypeScript"
fit0659,"azure, flask, hadoop, java, rest, react, spark, tableau","airflow, azure, ci/cd, django, hadoop, kubernetes, r, rest, scikit-learn",masters,4.1,3.0,1.0,0.633,"flask, java, react, spark, tableau"
FIT0660,"Airflow, ETL, Pandas, R, SQL, TensorFlow","Django, Docker, ETL, GCP, GraphQL, Node.js, Pandas, Power BI, R, TypeScript",Bachelors,5.0,3.0,1.0,0.6,"Airflow, SQL, TensorFlow"
FIT0661,"Airflow, CI/CD, Docker, ETL, Excel, Git, Java, Tableau","AWS, GCP, JavaScript, Node.js, Power BI, PyTorch",PhD,3.3,0.0,0.0,0.309,"Airflow, CI/CD, Docker, ETL, Excel, Git, Java, Tableau"
FIT0662,"Java, Linux, REST, Spark, TypeScript","Flask, Scikit-learn, TensorFlow, TypeScript",Bachelors,4.6,1.0,1.0,0.388,"Java, Linux, REST, Spark"
FIT0663,"AWS, CI/CD, Django, Hadoop, Power BI, React, TensorFlow","Azure, CI/CD, ETL, Excel, Node.js, Pandas",Bachelors,2.7,1.0,0.0,0.331,"AWS, Django, Hadoop, Power BI, React, TensorFlow"
FIT0664,"AWS, Docker, Flask, GCP, PyTorch, React, Scikit-learn, TypeScript","NumPy, Power BI, PyTorch, React, Tableau, TypeScript",No Degree,1.2,3.0,1.0,0.486,"AWS, Docker, Flask, GCP, Scikit-learn"
FIT0665,"AWS, CI/CD, Excel, JavaScript, Linux, PyTorch, REST, Spark","Docker, Excel, TensorFlow, TypeScript",Masters,3.0,1.0,0.0,0.4,"AWS, CI/CD, JavaScript, Linux, PyTorch, REST, Spark"
FIT0666,,"CI/CD, Django, Excel, Flask, Kubernetes, Pandas, R, REST, Tableau",Bachelors,3.4,2.0,0.0,0.452,"GCP, Git, GraphQL, JavaScript, Node.js, Python"
FIT0667,"AWS, ETL, Flask, JavaScript, Power BI, Tableau","AWS, Django, ETL, REST",Bachelors,3.5,2.0,1.0,0.455,"Flask, JavaScript, Power BI, Tableau"
FIT0668,"AWS, CI/CD, Docker, GCP, Git, Linux, Tableau","AWS, Airflow, CI/CD, Docker, ETL, Flask, NumPy",Bachelors,5.7,3.0,0.0,0.621,"GCP, Git, Linux, Tableau"
FIT0669,"Excel, Hadoop, Java, Linux, PyTorch, SQL","ETL, Excel, Flask, GCP, GraphQL, Java, JavaScript, Python, TypeScript",Bachelors,0.0,2.0,1.0,,"Hadoop, Linux, PyTorch, SQL"
FIT0670,"CI/CD, Flask, Java, Linux, Node.js, PyTorch, R, React","AWS, Django, GCP, Hadoop, Pandas",Bachelors,2.6,0.0,0.0,0.228,"CI/CD, Flask, Java, Linux, Node.js, PyTorch, R, React"
FIT0671,"Pandas, R, React, SQL, Scikit-learn, Spark, Tableau, TypeScript","Airflow, Azure, Kubernetes, Power BI, R, React",Bachelors,2.8,2.0,0.0,0.434,"Pandas, SQL, Scikit-learn, Spark, Tableau, TypeScript"
FIT0672,"Azure, Git, Java, Linux, R, REST","CI/CD, Hadoop, JavaScript, Pandas, SQL, Tableau, TypeScript",Masters,0.9,0.0,0.0,0.237,"Azure, Git, Java, Linux, R, REST"
FIT0673,"ETL, GraphQL, Hadoop, Power BI, PyTorch, Spark, TypeScript","ETL, Git, Hadoop, NumPy, Pandas, Power BI, R, React",Bachelors,5.2,3.0,0.0,0.606,"GraphQL, PyTorch, Spark, TypeScript"
FIT0674,"Azure, Django, Docker, Excel, Power BI","AWS, Azure, Flask, Git, GraphQL, Java, Kubernetes, NumPy, SQL, TypeScript",Bachelors,8.4,1.0,1.0,0.502,"Django, Docker, Excel, Power BI"
FIT0675,"Docker, R, REST, SQL, Tableau, TensorFlow","Airflow, Excel, Java, Power BI, TensorFlow, TypeScript",Masters,7.7,1.0,0.0,0.541,"Docker, R, REST, SQL, Tableau"
FIT0676,,"Azure, ETL, Flask, Java, Node.js, NumPy, Power BI, Spark",Masters,5.0,1.0,1.0,0.46,"CI/CD, Docker, PyTorch, Scikit-learn, TypeScript"
FIT0677,"GraphQL, Java, JavaScript, Kubernetes, R, REST","Kubernetes, NumPy, PyTorch, Python, React, SQL",Masters,6.1,1.0,1.0,0.493,"GraphQL, Java, JavaScript, R, REST"
FIT0678,"Azure, Django, Git, SQL, TensorFlow, TypeScript","Azure, Django, Docker, ETL, REST, SQL, TensorFlow, TypeScript",Masters,3.4,5.0,1.0,0.812,Git
FIT0679,"Django, Docker, GCP, Power BI, Python, Tableau","Azure, Linux, Power BI, Tableau, TensorFlow",Bachelors,4.1,2.0,1.0,0.473,"Django, Docker, GCP, Python"
FIT0680,"Django, Hadoop, Java, JavaScript, Linux, NumPy, React, Scikit-learn","CI/CD, ETL, Git, GraphQL, JavaScript, Node.js, Power BI, TypeScript",Bachelors,3.5,1.0,1.0,0.355,"Django, Hadoop, Java, Linux, NumPy, React, Scikit-learn"
FIT0681,"Airflow, Docker, Hadoop, Power BI, Python, Tableau","Docker, GCP, GraphQL, JavaScript, SQL, Spark",Bachelors,3.4,1.0,0.0,0.352,"Airflow, Hadoop, Power BI, Python, Tableau"
FIT0682,"CI/CD, Docker, GCP, Pandas, Python, TypeScript","GCP, Java, Linux, Node.js, Pandas, Tableau",PhD,8.2,2.0,0.0,0.656,"CI/CD, Docker, Python, TypeScript"
FIT0683,"AWS, Azure, Excel, Python, Scikit-learn, TensorFlow","AWS, Azure, Django, ETL, Flask, Java, Power BI, Python, Spark",Bachelors,3.2,3.0,0.0,0.546,"Excel, Scikit-learn, TensorFlow"
FIT0684,"AWS, Airflow, Azure, Django, Java, JavaScript, NumPy, React","Django, Git, NumPy, Pandas",No Degree,3.4,2.0,0.0,0.452,"AWS, Airflow, Azure, Java, JavaScript, React"
FIT0685,"Azure, Docker, JavaScript, Kubernetes, Linux, Node.js, React, Spark","AWS, Azure, SQL, Tableau",Bachelors,0.0,1.0,,0.25,"Docker, JavaScript, Kubernetes, Linux, Node.js, React, Spark"
FIT0686,"CI/CD, Docker, Excel, GraphQL, Node.js, PyTorch, Tableau, TypeScript","AWS, ETL, Flask, GCP, SQL, Tableau, TensorFlow",Masters,4.1,1.0,1.0,0.433,"CI/CD, Docker, Excel, GraphQL, Node.js, PyTorch, TypeScript"
FIT0687,"AWS, Azure, ETL, Git, Power BI, SQL, Spark, Tableau","ETL, Excel, Flask, Hadoop, Python, React, TypeScript",,5.4,1.0,0.0,0.412,"AWS, Azure, Git, Power BI, SQL, Spark, Tableau"
FIT0688,"Excel, Flask, Node.js, Pandas, Power BI, Python, R, TensorFlow","Docker, GCP, Git, GraphQL, Linux, Node.js, Pandas, Python, SQL, Scikit-learn",Bachelors,2.0,3.0,0.0,0.51,"Excel, Flask, Power BI, R, TensorFlow"
FIT0689,"Airflow, GCP, Java, Kubernetes, Node.js","ETL, Flask, GraphQL, NumPy, R, React, Scikit-learn, Spark, TensorFlow, TypeScript",PhD,4.0,0.0,0.0,0.33,"Airflow, GCP, Java, Kubernetes, Node.js"
FIT0690,"Django, Excel, Java, Node.js, NumPy, PyTorch, Scikit-learn","Django, Hadoop, Java, JavaScript, REST, React, Spark",Bachelors,2.8,2.0,1.0,0.434,"Excel, Node.js, NumPy, PyTorch, Scikit-learn"
FIT0691,"ETL, GCP, Hadoop, Kubernetes, REST, Spark, TypeScript","Django, GCP, Hadoop, JavaScript, Kubernetes, Node.js, REST",Bachelors,3.3,4.0,0.0,0.649,"ETL, Spark, TypeScript"
FIT0692,"Docker, GCP, GraphQL, Linux, Node.js, Python, Spark","Docker, GCP, Hadoop, Kubernetes, PyTorch, TensorFlow",Bachelors,2.1,2.0,0.0,0.413,"GraphQL, Linux, Node.js, Python, Spark"
FIT0693,"Airflow, GCP, Hadoop, SQL, Spark","Airflow, Azure, Docker, GraphQL, Hadoop, Java, Pandas, REST, Scikit-learn",Bachelors,0.7,2.0,0.0,0.371,"GCP, SQL, Spark"
FIT0694,"Airflow, CI/CD, NumPy, Power BI, PyTorch, Python, TypeScript","Airflow, Django, Flask, GraphQL, Java, R, TensorFlow",,5.0,,1.0,0.46,"CI/CD, NumPy, Power BI, PyTorch, Python, TypeScript"
FIT0695,"Airflow, CI/CD, Flask, Git, Java, Linux","AWS, CI/CD, Flask, Kubernetes, PyTorch",Bachelors,4.3,2.0,0.0,0.479,"Airflow, Git, Java, Linux"
FIT0696,"Airflow, Git, Hadoop, Kubernetes, PyTorch, Tableau","Django, ETL, Flask, Git, GraphQL, Spark",PhD,2.8,1.0,0.0,0.394,"Airflow, Hadoop, Kubernetes, PyTorch, Tableau"
FIT0697,"Azure, Excel, Hadoop, Spark, Tableau, TensorFlow","AWS, Java, JavaScript, PyTorch, Python, R, Scikit-learn, TensorFlow, TypeScript",Bachelors,4.9,1.0,1.0,0.397,"Azure, Excel, Hadoop, Spark, Tableau"
FIT0698,"CI/CD, Docker, ETL, GCP, Hadoop, Pandas, Power BI, Spark","Airflow, ETL, GCP, Git, NumPy, Pandas, SQL, Spark, TensorFlow",Bachelors,3.8,4.0,0.0,0.664,"CI/CD, Docker, Hadoop, Power BI"
FIT0699,"Airflow, Azure, Docker, ETL, Java, Linux, Python","Django, GCP, JavaScript, R, Tableau, TensorFlow",Bachelors,4.7,0.0,0.0,0.291,"Airflow, Azure, Docker, ETL, Java, Linux, Python"
FIT0700,"AWS, Azure, Excel, GraphQL, Tableau, TensorFlow","Airflow, Django, ETL, GCP, REST, Scikit-learn, TypeScript",Bachelors,5.4,0.0,1.0,0.312,"AWS, Azure, Excel, GraphQL, Tableau, TensorFlow"
FIT0701,"Excel, GCP, GraphQL, Hadoop, Java, NumPy, Pandas, R","Django, Docker, Excel, Git, Hadoop",Masters,2.8,2.0,1.0,0.494,"GCP, GraphQL, Java, NumPy, Pandas, R"
FIT0702,"AWS, Airflow, Azure, Git, Java, Spark","Airflow, Hadoop, Pandas, Tableau",Bachelors,2.8,1.0,0.0,0.334,"AWS, Azure, Git, Java, Spark"
FIT0703,"AWS, Azure, CI/CD, PyTorch, Python","Azure, GCP, Linux, Power BI, Tableau, TypeScript",Bachelors,5.5,1.0,1.0,0.415,"AWS, CI/CD, PyTorch, Python"
FIT0704,"Azure, Docker, ETL, Excel, Flask, Power BI, REST, SQL","Excel, Java, Power BI, REST",Bachelors,3.7,3.0,1.0,0.561,"Azure, Docker, ETL, Flask, SQL"
FIT0705,"Azure, ETL, Hadoop, Kubernetes, Pandas, Scikit-learn, Spark","AWS, Azure, JavaScript, Power BI, Python, R, React, Tableau",Bachelors,6.9,1.0,1.0,0.457,"ETL, Hadoop, Kubernetes, Pandas, Scikit-learn, Spark"
FIT0706,"Excel, GraphQL, Node.js, NumPy, TensorFlow","AWS, CI/CD, Django, Flask, GCP, Git, Java, Node.js, Pandas, React",Bachelors,4.5,1.0,1.0,0.385,"Excel, GraphQL, NumPy, TensorFlow"
FIT0707,"Airflow, Git, Java, Node.js, Python, TensorFlow","ETL, NumPy, Python, React, Tableau",Masters,4.3,1.0,1.0,0.439,"Airflow, Git, Java, Node.js, TensorFlow"
FIT0708,"Airflow, CI/CD, Django, JavaScript, Pandas, React","AWS, CI/CD, Excel, GCP, GraphQL, Python, React, TypeScript",Bachelors,0.0,2.0,0.0,0.35,"Airflow, Django, JavaScript, Pandas"
FIT0709,"Django, GraphQL, React, Scikit-learn, Tableau, TypeScript","Docker, GCP, Java, Node.js, TensorFlow",Bachelors,4.9,0.0,0.0,0.297,"Django, GraphQL, React, Scikit-learn, Tableau, TypeScript"
FIT0710,"Flask, GCP, Git, Linux, REST, SQL, Spark","AWS, JavaScript, Power BI, PyTorch, React, Scikit-learn, Spark, Tableau",Masters,4.6,1.0,0.0,0.448,"Flask, GCP, Git, Linux, REST, SQL"
FIT0711,"CI/CD, Docker, Node.js, Pandas, Power BI, REST, Tableau, TypeScript","Django, Excel, Git, Java, Kubernetes, React, Tableau",Masters,6.1,1.0,0.0,0.493,"CI/CD, Docker, Node.js, Pandas, Power BI, REST, TypeScript"
FIT0712,"Azure, CI/CD, GCP, GraphQL, Linux, Spark, TensorFlow","ETL, Kubernetes, Pandas, Power BI, PyTorch, Tableau",Bachelors,1.9,0.0,0.0,0.207,"Azure, CI/CD, GCP, GraphQL, Linux, Spark, TensorFlow"
FIT0713,"AWS, Flask, Git, Java, Linux, NumPy, REST, TypeScript","Docker, ETL, Pandas, SQL, Scikit-learn, TensorFlow",Bachelors,5.9,0.0,1.0,0.327,"AWS, Flask, Git, Java, Linux, NumPy, REST, TypeScript"
FIT0714,"Flask, Node.js, NumPy, Power BI, REST, Tableau","Flask, Java, Kubernetes, Python",Bachelors,4.6,1.0,0.0,0.388,"Node.js, NumPy, Power BI, REST, Tableau"
FIT0715,"Airflow, Azure, ETL, Flask, GCP, Hadoop, Pandas, PyTorch","Airflow, CI/CD, Django, Excel, GCP, GraphQL, Kubernetes, Linux",Masters,2.6,2.0,1.0,0.488,"Azure, ETL, Flask, Hadoop, Pandas, PyTorch"
FIT0716,"Django, Docker, Flask, Java, Node.js, Pandas, Python, Tableau","Azure, Hadoop, NumPy, PyTorch, R, Spark",Bachelors,4.3,0.0,0.0,0.279,"Django, Docker, Flask, Java, Node.js, Pandas, Python, Tableau"
FIT0717,"Kubernetes, SQL, Scikit-learn, TensorFlow, TypeScript","Flask, Git, GraphQL, JavaScript, Kubernetes, TensorFlow",Masters,7.1,2.0,1.0,0.623,"SQL, Scikit-learn, TypeScript"
FIT0718,"AWS, GraphQL, Hadoop, R, Spark","AWS, Azure, Django, GCP, Hadoop, Java, Node.js, React, SQL, Scikit-learn",Masters,4.5,2.0,1.0,0.545,"GraphQL, R, Spark"
FIT0719,"Azure, Docker, JavaScript, Kubernetes, Linux, R, TypeScript","Docker, Git, Java, Linux, NumPy, Python, REST, React, Tableau",No Degree,4.0,2.0,1.0,0.47,"Azure, JavaScript, Kubernetes, R, TypeScript"
FIT0720,"Azure, CI/CD, Excel, Node.js, Power BI, R, Spark","CI/CD, JavaScript, Linux, Pandas, Power BI, REST, TensorFlow, TypeScript",Masters,7.2,2.0,1.0,0.626,"Azure, Excel, Node.js, R, Spark"
FIT0721,"Airflow, Docker, GraphQL, R, Spark, TensorFlow","CI/CD, Flask, GraphQL, Java, Python, React, Tableau",Masters,8.6,1.0,0.0,0.568,"Airflow, Docker, R, Spark, TensorFlow"
FIT0722,"CI/CD, ETL, Flask, GCP, GraphQL, Kubernetes","AWS, Airflow, GraphQL, JavaScript, Linux, Power BI, PyTorch, R, SQL, TypeScript",Bachelors,4.0,1.0,0.0,0.37,"CI/CD, ETL, Flask, GCP, Kubernetes"
FIT0723,"ETL, Git, GraphQL, JavaScript, Power BI, R","Azure, Git, Hadoop, Node.js, Power BI, SQL, Spark",PhD,4.0,2.0,0.0,0.53,"ETL, GraphQL, JavaScript, R"
FIT0724,"Docker, Git, Kubernetes, Pandas, REST, Tableau, TensorFlow","AWS, Flask, PyTorch, Python, REST",Bachelors,2.5,1.0,0.0,0.325,"Docker, Git, Kubernetes, Pandas, Tableau, TensorFlow"
FIT0725,"Django, Docker, Excel, Flask, Git, Tableau, TypeScript","Airflow, JavaScript, NumPy, REST",Bachelors,5.4,0.0,0.0,0.312,"Django, Docker, Excel, Flask, Git, Tableau, TypeScript"
FIT0726,"ETL, Flask, JavaScript, Kubernetes, Node.js, Tableau, TensorFlow","CI/CD, GCP, JavaScript, Python, React, TypeScript",Bachelors,3.4,1.0,0.0,0.352,"ETL, Flask, Kubernetes, Node.js, Tableau, TensorFlow"
FIT0727,"Docker, Hadoop, Java, JavaScript, PyTorch, Python, REST, Tableau","Azure, Excel, JavaScript, Python",Masters,2.2,2.0,1.0,,"Docker, Hadoop, Java, PyTorch, REST, Tableau"
FIT0728,"Docker, JavaScript, Kubernetes, R, SQL, TensorFlow","CI/CD, Django, Excel, Pandas, TypeScript",Bachelors,4.1,0.0,1.0,0.273,"Docker, JavaScript, Kubernetes, R, SQL, TensorFlow"
FIT0729,"AWS, GCP, GraphQL, Node.js, PyTorch, Python, R","Airflow, CI/CD, ETL, Git, GraphQL, JavaScript",Bachelors,3.5,1.0,0.0,0.355,"AWS, GCP, Node.js, PyTorch, Python, R"
FIT0730,"Docker, Excel, Flask, Git, GraphQL, Hadoop, PyTorch, REST","AWS, Airflow, Excel, GCP, Java, Linux, R, Scikit-learn",Bachelors,6.9,1.0,1.0,0.457,"Docker, Flask, Git, GraphQL, Hadoop, PyTorch, REST"
FIT0731,"Django, Flask, GraphQL, JavaScript, PyTorch, React, TypeScript","Azure, CI/CD, Django, GCP, Hadoop, JavaScript, Linux, Scikit-learn, Tableau",Bachelors,6.9,2.0,1.0,0.557,"Flask, GraphQL, PyTorch, React, TypeScript"
FIT0732,"Docker, ETL, GCP, GraphQL, Node.js, Python, Spark, Tableau","Django, Hadoop, Kubernetes, Linux, Node.js, PyTorch, Scikit-learn, Spark",Bachelors,2.1,2.0,1.0,0.413,"Docker, ETL, GCP, GraphQL, Python, Tableau"
FIT0733,"Flask, Hadoop, Java, JavaScript, PyTorch, Python, Spark","Airflow, ETL, Flask, Java, JavaScript, Linux, Node.js, Tableau",Masters,4.8,3.0,1.0,0.654,"Hadoop, PyTorch, Python, Spark"
FIT0734,"Flask, GCP, JavaScript, Spark, TypeScript","AWS, Airflow, GCP, JavaScript, PyTorch, REST, React, Spark",PhD,2.6,3.0,1.0,0.588,"Flask, TypeScript"
FIT0735,"Airflow, ETL, Flask, GraphQL, PyTorch, Scikit-learn","Django, Excel, GCP, Git, Pandas, REST, React, Scikit-learn, TensorFlow",Bachelors,4.1,1.0,0.0,0.373,"Airflow, ETL, Flask, GraphQL, PyTorch"
FIT0736,"Azure, Django, GraphQL, R, REST","Airflow, Pandas, Power BI, PyTorch, SQL, Scikit-learn, Spark, TensorFlow",PhD,2.4,0.0,1.0,0.282,"Azure, Django, GraphQL, R, REST"
FIT0737,"ETL, Git, JavaScript, NumPy, Pandas, PyTorch","Flask, GraphQL, JavaScript, Node.js, NumPy, PyTorch",Bachelors,0.0,3.0,0.0,0.45,"ETL, Git, Pandas"
FIT0738,"ETL, Git, Kubernetes, Linux, Pandas, R, Scikit-learn, Spark","Azure, Java, Pandas, React, Scikit-learn",Masters,4.4,2.0,0.0,0.542,"ETL, Git, Kubernetes, Linux, R, Spark"
FIT0739,"Django, ETL, Hadoop, Power BI, PyTorch, TypeScript","AWS, CI/CD, Flask, Hadoop, Tableau, TensorFlow",Bachelors,7.5,1.0,1.0,0.475,"Django, ETL, Power BI, PyTorch, TypeScript"
FIT0740,"CI/CD, Docker, Python, React, Spark, TensorFlow","Excel, Git, GraphQL, Node.js, NumPy, SQL, TensorFlow",Masters,5.7,1.0,1.0,0.481,"CI/CD, Docker, Python, React, Spark"
FIT0741,"CI/CD, Flask, Git, Kubernetes, NumPy, REST, TensorFlow, TypeScript","AWS, Airflow, ETL, Git, Pandas, Power BI, React, Tableau, TypeScript",Bachelors,1.2,2.0,0.0,0.386,
FIT0742,"Airflow, GCP, Hadoop, Power BI, Python, R","Django, ETL, GraphQL, Kubernetes, Power BI",Bachelors,3.8,1.0,0.0,0.364,"Airflow, GCP, Hadoop, Python, R"
FIT0743,"Django, Power BI, R, React, Spark","AWS, Airflow, Django, ETL, Excel, Hadoop, JavaScript, SQL, Scikit-learn, TensorFlow",Masters,1.5,1.0,0.0,0.355,"Power BI, R, React, Spark"
FIT0744,"CI/CD, Docker, ETL, Java, NumPy, REST, React","AWS, Excel, Flask, JavaScript, Kubernetes, Power BI, PyTorch, REST, Scikit-learn, TypeScript",Bachelors,1.7,1.0,0.0,0.301,"CI/CD, Docker, ETL, Java, NumPy, React"
FIT0745,"Django, Excel, GraphQL, Linux, NumPy, PyTorch, Tableau","AWS, Azure, Django, Excel, GCP, Linux, Node.js, Pandas",Bachelors,5.9,3.0,0.0,0.627,"GraphQL, NumPy, PyTorch, Tableau"
FIT0746,"Docker, Node.js, NumPy, PyTorch, Scikit-learn, Spark, TensorFlow, TypeScript","Django, Git, React, SQL",Bachelors,0.1,0.0,0.0,0.153,"Docker, Node.js, NumPy, PyTorch, Scikit-learn, Spark, TensorFlow, TypeScript"
FIT0747,"CI/CD, JavaScript, Linux, Power BI, Python, REST",,Masters,2.0,1.0,0.0,0.37,"JavaScript, Linux, Power BI, Python, REST"
FIT0748,"Airflow, Git, Hadoop, NumPy, Pandas, Scikit-learn, Tableau, TypeScript","Django, Excel, Flask, GCP, JavaScript, Node.js, TypeScript",Masters,3.3,1.0,0.0,0.409,"Airflow, Git, Hadoop, NumPy, Pandas, Scikit-learn, Tableau"
